Time,Frequency,A0
1,100,614
2,100,660
3,100,703
4,100,740
5,100,773
6,100,721
7,100,629
8,100,551
9,100,483
10,100,425
11,100,455
12,100,526
13,100,586
14,100,638
15,100,683
16,100,639
17,100,557
18,100,488
19,100,427
20,100,375
21,100,414
22,100,490
23,100,554
24,100,609
25,100,657
26,100,614
27,100,535
28,100,468
29,100,410
30,100,360
31,100,402
32,100,479
33,100,544
34,100,600
35,100,650
36,100,606
37,100,528
38,100,461
39,100,404
40,100,354
41,100,399
42,100,477
43,100,542
44,100,598
45,100,648
46,100,602
47,100,524
48,100,458
49,100,402
50,100,352
51,100,399
52,100,476
53,100,541
54,100,598
55,100,647
56,100,600
57,100,522
58,100,457
59,100,400
60,100,351
61,100,400
62,100,477
63,100,542
64,100,598
65,100,647
66,100,598
67,100,521
68,100,455
69,100,399
70,100,350
71,100,401
72,100,478
73,100,543
74,100,599
75,100,648
76,100,597
77,100,519
78,100,454
79,100,398
80,100,349
81,100,402
82,100,479
83,100,544
84,100,600
85,100,648
86,100,595
87,100,518
88,100,453
89,100,397
90,100,348
91,100,403
92,100,480
93,100,544
94,100,600
95,100,649
96,100,594
97,100,517
98,100,451
99,100,396
100,100,337
101,100,383
102,100,353
103,100,308
104,100,271
105,100,238
106,100,210
107,100,296
108,100,383
109,100,459
110,100,524
111,100,578
112,100,519
113,100,451
114,100,394
115,100,344
116,100,304
117,100,379
118,100,458
119,100,525
120,100,583
121,100,629
122,100,563
123,100,489
124,100,428
125,100,374
126,100,331
127,100,404
128,100,481
129,100,545
130,100,601
131,100,644
132,100,574
133,100,500
134,100,437
135,100,383
136,100,340
137,100,414
138,100,489
139,100,552
140,100,606
141,100,649
142,100,577
143,100,503
144,100,439
145,100,385
146,100,343
147,100,417
148,100,492
149,100,554
150,100,609
151,100,650
152,100,578
153,100,503
154,100,440
155,100,386
156,100,344
157,100,419
158,100,493
159,100,556
160,100,610
161,100,649
162,100,577
163,100,502
164,100,440
165,100,385
166,100,344
167,100,421
168,100,495
169,100,557
170,100,611
171,100,649
172,100,575
173,100,501
174,100,438
175,100,384
176,100,346
177,100,423
178,100,496
179,100,558
180,100,613
181,100,649
182,100,574
183,100,501
184,100,437
185,100,384
186,100,347
187,100,423
188,100,497
189,100,559
190,100,613
191,100,648
192,100,574
193,100,499
194,100,436
195,100,382
196,100,348
197,100,425
198,100,498
199,100,561
200,100,605
201,100,632
202,100,677
203,100,717
204,100,751
205,100,782
206,100,728
207,100,636
208,100,556
209,100,489
210,100,428
211,100,458
212,100,529
213,100,588
214,100,640
215,100,685
216,100,641
217,100,559
218,100,489
219,100,428
220,100,376
221,100,414
222,100,489
223,100,554
224,100,609
225,100,657
226,100,614
227,100,536
228,100,467
229,100,410
230,100,360
231,100,402
232,100,478
233,100,544
234,100,600
235,100,649
236,100,605
237,100,528
238,100,461
239,100,404
240,100,354
241,100,399
242,100,476
243,100,541
244,100,597
245,100,647
246,100,602
247,100,525
248,100,458
249,100,401
250,100,352
251,100,399
252,100,476
253,100,541
254,100,597
255,100,647
256,100,600
257,100,522
258,100,457
259,100,400
260,100,351
261,100,399
262,100,477
263,100,542
264,100,598
265,100,647
266,100,598
267,100,521
268,100,455
269,100,399
270,100,351
271,100,401
272,100,478
273,100,543
274,100,598
275,100,648
276,100,597
277,100,520
278,100,454
279,100,398
280,100,349
281,100,402
282,100,479
283,100,543
284,100,600
285,100,648
286,100,595
287,100,519
288,100,453
289,100,397
290,100,349
291,100,403
292,100,479
293,100,545
294,100,600
295,100,649
296,100,595
297,100,517
298,100,453
299,100,396
300,100,336
301,100,384
302,100,462
303,100,530
304,100,587
305,100,619
306,100,545
307,100,474
308,100,415
309,100,363
310,100,339
311,100,419
312,100,493
313,100,555
314,100,610
315,100,636
316,100,559
317,100,487
318,100,427
319,100,373
320,100,349
321,100,429
322,100,501
323,100,563
324,100,616
325,100,640
326,100,562
327,100,491
328,100,429
329,100,376
330,100,352
331,100,432
332,100,505
333,100,565
334,100,619
335,100,641
336,100,563
337,100,490
338,100,428
339,100,376
340,100,355
341,100,434
342,100,507
343,100,567
344,100,620
345,100,640
346,100,562
347,100,490
348,100,428
349,100,376
350,100,356
351,100,436
352,100,508
353,100,568
354,100,621
355,100,639
356,100,560
357,100,489
358,100,428
359,100,375
360,100,357
361,100,437
362,100,509
363,100,569
364,100,622
365,100,639
366,100,559
367,100,488
368,100,427
369,100,375
370,100,359
371,100,438
372,100,510
373,100,570
374,100,623
375,100,638
376,100,558
377,100,486
378,100,426
379,100,373
380,100,359
381,100,440
382,100,511
383,100,571
384,100,624
385,100,637
386,100,557
387,100,486
388,100,425
389,100,372
390,100,361
391,100,441
392,100,512
393,100,572
394,100,625
395,100,635
396,100,556
397,100,485
398,100,424
399,100,372
400,100,362
401,100,413
402,100,487
403,100,551
404,100,606
405,100,555
406,100,483
407,100,422
408,100,370
409,100,325
410,100,385
411,100,463
412,100,530
413,100,587
414,100,637
415,100,581
416,100,506
417,100,442
418,100,387
419,100,340
420,100,401
421,100,478
422,100,541
423,100,598
424,100,646
425,100,587
426,100,512
427,100,446
428,100,391
429,100,344
430,100,406
431,100,482
432,100,546
433,100,602
434,100,649
435,100,588
436,100,513
437,100,447
438,100,393
439,100,345
440,100,408
441,100,484
442,100,547
443,100,603
444,100,652
445,100,588
446,100,512
447,100,447
448,100,393
449,100,344
450,100,410
451,100,486
452,100,549
453,100,605
454,100,652
455,100,587
456,100,511
457,100,446
458,100,392
459,100,343
460,100,411
461,100,487
462,100,550
463,100,606
464,100,651
465,100,586
466,100,510
467,100,446
468,100,391
469,100,343
470,100,412
471,100,488
472,100,551
473,100,606
474,100,652
475,100,585
476,100,509
477,100,444
478,100,390
479,100,343
480,100,414
481,100,489
482,100,553
483,100,607
484,100,652
485,100,583
486,100,508
487,100,444
488,100,389
489,100,344
490,100,415
491,100,490
492,100,553
493,100,608
494,100,651
495,100,582
496,100,506
497,100,443
498,100,388
499,100,344
500,100,416
501,100,462
502,100,529
503,100,587
504,100,579
505,100,504
506,100,440
507,100,385
508,100,338
509,100,356
510,100,439
511,100,509
512,100,569
513,100,622
514,100,607
515,100,528
516,100,462
517,100,404
518,100,354
519,100,372
520,100,453
521,100,521
522,100,580
523,100,631
524,100,614
525,100,535
526,100,467
527,100,409
528,100,358
529,100,378
530,100,458
531,100,526
532,100,583
533,100,635
534,100,615
535,100,536
536,100,468
537,100,410
538,100,359
539,100,381
540,100,460
541,100,528
542,100,586
543,100,636
544,100,615
545,100,536
546,100,467
547,100,410
548,100,359
549,100,383
550,100,461
551,100,529
552,100,587
553,100,638
554,100,614
555,100,534
556,100,466
557,100,409
558,100,358
559,100,384
560,100,463
561,100,530
562,100,588
563,100,639
564,100,613
565,100,534
566,100,466
567,100,408
568,100,358
569,100,386
570,100,464
571,100,532
572,100,590
573,100,639
574,100,611
575,100,532
576,100,465
577,100,407
578,100,357
579,100,387
580,100,465
581,100,532
582,100,589
583,100,641
584,100,610
585,100,531
586,100,464
587,100,406
588,100,357
589,100,388
590,100,467
591,100,533
592,100,591
593,100,641
594,100,608
595,100,530
596,100,463
597,100,406
598,100,356
599,100,390
600,100,465
601,100,505
602,100,521
603,100,455
604,100,397
605,100,347
606,100,305
607,100,313
608,100,400
609,100,475
610,100,539
611,100,595
612,100,597
613,100,521
614,100,454
615,100,397
616,100,348
617,100,354
618,100,435
619,100,506
620,100,567
621,100,619
622,100,617
623,100,538
624,100,470
625,100,411
626,100,360
627,100,366
628,100,446
629,100,516
630,100,576
631,100,627
632,100,622
633,100,543
634,100,473
